Vehicle, Moves, Counter, Time, Velocity, CVelocity
181,1, 1, 229786112.000000, 4.351873, 1.000000
182,1, 111999, 2674486016.000000, 0.373904, 0.000009
183,1, 1, 322166016.000000, 3.103990, 1.000000
184,1, 194859, 2661670912.000000, 0.375704, 0.000005
185,1, 236637, 2592467968.000000, 0.385733, 0.000004
186,1, 158305, 2417628160.000000, 0.413629, 0.000006
187,1, 1, 235456000.000000, 4.247078, 1.000000
188,1, 1, 198793984.000000, 5.030333, 1.000000
189,1, 1, 260071936.000000, 3.845090, 1.000000
190,1, 92987, 2242020864.000000, 0.446026, 0.000011
191,1, 65711, 2212948992.000000, 0.451886, 0.000015
192,1, 185018, 2409814016.000000, 0.414970, 0.000005
193,1, 127272, 2465413888.000000, 0.405611, 0.000008
194,1, 151505, 2291301120.000000, 0.436433, 0.000007
195,1, 212175, 2219688192.000000, 0.450514, 0.000005
196,1, 107545, 1918749184.000000, 0.521173, 0.000009
197,1, 1, 395588096.000000, 2.527882, 1.000000
198,1, 1, 152332800.000000, 6.564574, 1.000000
199,1, 95408, 1992764160.000000, 0.501816, 0.000010
200,1, 65710, 2126576896.000000, 0.470239, 0.000015
201,1, 1, 229174784.000000, 4.363482, 1.000000
202,1, 84756, 1927354112.000000, 0.518846, 0.000012
203,1, 173367, 2263249920.000000, 0.441842, 0.000006
204,1, 67362, 2060291072.000000, 0.485368, 0.000015
205,1, 428126, 6282989056.000000, 0.159160, 0.000002
206,1, 407558, 5233870080.000000, 0.191063, 0.000002
207,1, 54246, 1739828992.000000, 0.574769, 0.000018
208,1, 439377, 6236036096.000000, 0.160358, 0.000002
